date,location,customer_count
2024-03-05,Meama Collect • Sheni Saxli Jiqia,458
2024-03-05,Meama Collect • Paliashvili Street,186
2024-03-05,Meama Collect • Abashidze Street,199
2024-03-05,Meama Collect • Kartozia Street,172
2024-03-05,Meama Collect • Bukia Garden,139
2024-03-05,Meama Collect • Batumi,162
2024-03-05,Meama Collect • Digomi,66
2024-03-05,Meama Collect • Lisi,67
2024-03-05,Meama Collect • Turtle Lake,468
2024-03-05,Meama Collect • Dedaena,429
2024-03-06,Meama Space • Tbilisi Mall,353
2024-03-06,Meama Space • City Mall,145
2024-03-06,Meama Space • East Point,340
2024-03-06,Meama Collect • Gori,152
2024-03-06,Meama Collect • Beliashvili,221
2024-03-06,Meama Collect • Abashidze,372
2024-03-06,Meama Collect • Rustavi,338
2024-03-06,Meama Collect • Sheni Saxli Jiqia,330
2024-03-06,Meama Collect • Paliashvili Street,374
2024-03-06,Meama Collect • Abashidze Street,439
2024-03-06,Meama Collect • Kartozia Street,194
2024-03-06,Meama Collect • Bukia Garden,152
2024-03-06,Meama Collect • Batumi,266
2024-03-06,Meama Collect • Digomi,213
2024-03-06,Meama Collect • Lisi,85
2024-03-06,Meama Collect • Turtle Lake,446
2024-03-06,Meama Collect • Dedaena,83
2024-03-07,Meama Space • Tbilisi Mall,486
2024-03-07,Meama Space • City Mall,203
2024-03-07,Meama Space • East Point,496
2024-03-07,Meama Collect • Gori,158
2024-03-07,Meama Collect • Beliashvili,428
2024-03-07,Meama Collect • Abashidze,126
2024-03-07,Meama Collect • Rustavi,272
2024-03-07,Meama Collect • Sheni Saxli Jiqia,261
2024-03-07,Meama Collect • Paliashvili Street,440
2024-03-07,Meama Collect • Abashidze Street,140
2024-03-07,Meama Collect • Kartozia Street,128
2024-03-07,Meama Collect • Bukia Garden,270
2024-03-07,Meama Collect • Batumi,278
2024-03-07,Meama Collect • Digomi,309
2024-03-07,Meama Collect • Lisi,104
2024-03-07,Meama Collect • Turtle Lake,201
2024-03-07,Meama Collect • Dedaena,411
2024-03-08,Meama Space • Tbilisi Mall,155
2024-03-08,Meama Space • City Mall,346
2024-03-08,Meama Space • East Point,496
2024-03-08,Meama Collect • Gori,148
2024-03-08,Meama Collect • Beliashvili,363
2024-03-08,Meama Collect • Abashidze,478
2024-03-08,Meama Collect • Rustavi,55
2024-03-08,Meama Collect • Sheni Saxli Jiqia,78
2024-03-08,Meama Collect • Paliashvili Street,79
2024-03-08,Meama Collect • Abashidze Street,434
2024-03-08,Meama Collect • Kartozia Street,433
2024-03-08,Meama Collect • Bukia Garden,200
2024-03-08,Meama Collect • Batumi,231
2024-03-08,Meama Collect • Digomi,254
2024-03-08,Meama Collect • Lisi,53
2024-03-08,Meama Collect • Turtle Lake,262
2024-03-08,Meama Collect • Dedaena,119
2024-03-09,Meama Space • Tbilisi Mall,163
2024-03-09,Meama Space • City Mall,407
2024-03-09,Meama Space • East Point,334
2024-03-09,Meama Collect • Gori,443
2024-03-09,Meama Collect • Beliashvili,186
2024-03-09,Meama Collect • Abashidze,75
2024-03-09,Meama Collect • Rustavi,384
2024-03-09,Meama Collect • Sheni Saxli Jiqia,158
2024-03-09,Meama Collect • Paliashvili Street,434
2024-03-09,Meama Collect • Abashidze Street,364
2024-03-09,Meama Collect • Kartozia Street,65
2024-03-09,Meama Collect • Bukia Garden,243
2024-03-09,Meama Collect • Batumi,178
2024-03-09,Meama Collect • Digomi,321
2024-03-09,Meama Collect • Lisi,259
2024-03-09,Meama Collect • Turtle Lake,51
2024-03-09,Meama Collect • Dedaena,213
2024-03-10,Meama Space • Tbilisi Mall,123
2024-03-10,Meama Space • City Mall,134
2024-03-10,Meama Space • East Point,360
2024-03-10,Meama Collect • Gori,361
2024-03-10,Meama Collect • Beliashvili,220
2024-03-10,Meama Collect • Abashidze,451
2024-03-10,Meama Collect • Rustavi,293
2024-03-10,Meama Collect • Sheni Saxli Jiqia,236
2024-03-10,Meama Collect • Paliashvili Street,117
2024-03-10,Meama Collect • Abashidze Street,229
2024-03-10,Meama Collect • Kartozia Street,347
2024-03-10,Meama Collect • Bukia Garden,258
2024-03-10,Meama Collect • Batumi,121
2024-03-10,Meama Collect • Digomi,431
2024-03-10,Meama Collect • Lisi,53
2024-03-10,Meama Collect • Turtle Lake,75
2024-03-10,Meama Collect • Dedaena,237
2024-03-11,Meama Space • Tbilisi Mall,188
2024-03-11,Meama Space • City Mall,152
2024-03-11,Meama Space • East Point,100
2024-03-11,Meama Collect • Gori,413
2024-03-11,Meama Collect • Beliashvili,233
2024-03-11,Meama Collect • Abashidze,413
2024-03-11,Meama Collect • Rustavi,415
2024-03-11,Meama Collect • Sheni Saxli Jiqia,59
2024-03-11,Meama Collect • Paliashvili Street,142
2024-03-11,Meama Collect • Abashidze Street,315
2024-03-11,Meama Collect • Kartozia Street,173
2024-03-11,Meama Collect • Bukia Garden,428
2024-03-11,Meama Collect • Batumi,386
2024-03-11,Meama Collect • Digomi,476
2024-03-11,Meama Collect • Lisi,278
2024-03-11,Meama Collect • Turtle Lake,436
2024-03-11,Meama Collect • Dedaena,86
2024-03-12,Meama Space • Tbilisi Mall,270
2024-03-12,Meama Space • City Mall,374
2024-03-12,Meama Space • East Point,147
2024-03-12,Meama Collect • Gori,202
2024-03-12,Meama Collect • Beliashvili,218
2024-03-12,Meama Collect • Abashidze,317
2024-03-12,Meama Collect • Rustavi,359
2024-03-12,Meama Collect • Sheni Saxli Jiqia,413
2024-03-12,Meama Collect • Paliashvili Street,359
2024-03-12,Meama Collect • Abashidze Street,110
2024-03-12,Meama Collect • Kartozia Street,427
2024-03-12,Meama Collect • Bukia Garden,159
2024-03-12,Meama Collect • Batumi,82
2024-03-12,Meama Collect • Digomi,314
2024-03-12,Meama Collect • Lisi,98
2024-03-12,Meama Collect • Turtle Lake,239
2024-03-12,Meama Collect • Dedaena,147
2024-03-13,Meama Space • Tbilisi Mall,80
2024-03-13,Meama Space • City Mall,409
2024-03-13,Meama Space • East Point,412
2024-03-13,Meama Collect • Gori,482
2024-03-13,Meama Collect • Beliashvili,138
2024-03-13,Meama Collect • Abashidze,93
2024-03-13,Meama Collect • Rustavi,307
2024-03-13,Meama Collect • Sheni Saxli Jiqia,480
2024-03-13,Meama Collect • Paliashvili Street,410
2024-03-13,Meama Collect • Abashidze Street,149
2024-03-13,Meama Collect • Kartozia Street,426
2024-03-13,Meama Collect • Bukia Garden,459
2024-03-13,Meama Collect • Batumi,260
2024-03-13,Meama Collect • Digomi,130
2024-03-13,Meama Collect • Lisi,300
2024-03-13,Meama Collect • Turtle Lake,300
2024-03-13,Meama Collect • Dedaena,307
2024-03-14,Meama Space • Tbilisi Mall,103
2024-03-14,Meama Space • City Mall,347
2024-03-14,Meama Space • East Point,487
2024-03-14,Meama Collect • Gori,120
2024-03-14,Meama Collect • Beliashvili,465
2024-03-14,Meama Collect • Abashidze,359
2024-03-14,Meama Collect • Rustavi,354
2024-03-14,Meama Collect • Sheni Saxli Jiqia,400
2024-03-14,Meama Collect • Paliashvili Street,167
2024-03-14,Meama Collect • Abashidze Street,151
2024-03-14,Meama Collect • Kartozia Street,309
2024-03-14,Meama Collect • Bukia Garden,332
2024-03-14,Meama Collect • Batumi,145
2024-03-14,Meama Collect • Digomi,128
2024-03-14,Meama Collect • Lisi,245
2024-03-14,Meama Collect • Turtle Lake,213
2024-03-14,Meama Collect • Dedaena,300
2024-03-15,Meama Space • Tbilisi Mall,319
2024-03-15,Meama Space • City Mall,354
2024-03-15,Meama Space • East Point,430
2024-03-15,Meama Collect • Gori,261
2024-03-15,Meama Collect • Beliashvili,317
2024-03-15,Meama Collect • Abashidze,203
2024-03-15,Meama Collect • Rustavi,499
2024-03-15,Meama Collect • Sheni Saxli Jiqia,206
2024-03-15,Meama Collect • Paliashvili Street,73
2024-03-15,Meama Collect • Abashidze Street,416
2024-03-15,Meama Collect • Kartozia Street,240
2024-03-15,Meama Collect • Bukia Garden,176
2024-03-15,Meama Collect • Batumi,346
2024-03-15,Meama Collect • Digomi,404
2024-03-15,Meama Collect • Lisi,124
2024-03-15,Meama Collect • Turtle Lake,201
2024-03-15,Meama Collect • Dedaena,158
2024-03-16,Meama Space • Tbilisi Mall,89
2024-03-16,Meama Space • City Mall,201
2024-03-16,Meama Space • East Point,389
2024-03-16,Meama Collect • Gori,369
2024-03-16,Meama Collect • Beliashvili,279
2024-03-16,Meama Collect • Abashidze,71
2024-03-16,Meama Collect • Rustavi,408
2024-03-16,Meama Collect • Sheni Saxli Jiqia,276
2024-03-16,Meama Collect • Paliashvili Street,81
2024-03-16,Meama Collect • Abashidze Street,267
2024-03-16,Meama Collect • Kartozia Street,332
2024-03-16,Meama Collect • Bukia Garden,110
2024-03-16,Meama Collect • Batumi,224
2024-03-16,Meama Collect • Digomi,347
2024-03-16,Meama Collect • Lisi,245
2024-03-16,Meama Collect • Turtle Lake,148
2024-03-16,Meama Collect • Dedaena,451
2024-03-17,Meama Space • Tbilisi Mall,417
2024-03-17,Meama Space • City Mall,496
2024-03-17,Meama Space • East Point,419
2024-03-17,Meama Collect • Gori,397
2024-03-17,Meama Collect • Beliashvili,131
2024-03-17,Meama Collect • Abashidze,495
2024-03-17,Meama Collect • Rustavi,481
2024-03-17,Meama Collect • Sheni Saxli Jiqia,398
2024-03-17,Meama Collect • Paliashvili Street,373
2024-03-17,Meama Collect • Abashidze Street,151
2024-03-17,Meama Collect • Kartozia Street,257
2024-03-17,Meama Collect • Bukia Garden,271
2024-03-17,Meama Collect • Batumi,316
2024-03-17,Meama Collect • Digomi,88
2024-03-17,Meama Collect • Lisi,459
2024-03-17,Meama Collect • Turtle Lake,245
2024-03-17,Meama Collect • Dedaena,373
2024-03-18,Meama Space • Tbilisi Mall,186
2024-03-18,Meama Space • City Mall,128
2024-03-18,Meama Space • East Point,190
2024-03-18,Meama Collect • Gori,326
2024-03-18,Meama Collect • Beliashvili,57
2024-03-18,Meama Collect • Abashidze,286
2024-03-18,Meama Collect • Rustavi,248
2024-03-18,Meama Collect • Sheni Saxli Jiqia,104
2024-03-18,Meama Collect • Paliashvili Street,293
2024-03-18,Meama Collect • Abashidze Street,116
2024-03-18,Meama Collect • Kartozia Street,398
2024-03-18,Meama Collect • Bukia Garden,103
2024-03-18,Meama Collect • Batumi,366
2024-03-18,Meama Collect • Digomi,106
2024-03-18,Meama Collect • Lisi,281
2024-03-18,Meama Collect • Turtle Lake,457
2024-03-18,Meama Collect • Dedaena,245
2024-03-19,Meama Space • Tbilisi Mall,124
2024-03-19,Meama Space • City Mall,125
2024-03-19,Meama Space • East Point,361
2024-03-19,Meama Collect • Gori,493
2024-03-19,Meama Collect • Beliashvili,282
2024-03-19,Meama Collect • Abashidze,378
2024-03-19,Meama Collect • Rustavi,325
2024-03-19,Meama Collect • Sheni Saxli Jiqia,188
2024-03-19,Meama Collect • Paliashvili Street,71
2024-03-19,Meama Collect • Abashidze Street,132
2024-03-19,Meama Collect • Kartozia Street,255
2024-03-19,Meama Collect • Bukia Garden,304
2024-03-19,Meama Collect • Batumi,416
2024-03-19,Meama Collect • Digomi,133
2024-03-19,Meama Collect • Lisi,159
2024-03-19,Meama Collect • Turtle Lake,272
2024-03-19,Meama Collect • Dedaena,177
2024-03-20,Meama Space • Tbilisi Mall,283
2024-03-20,Meama Space • City Mall,373
2024-03-20,Meama Space • East Point,442
2024-03-20,Meama Collect • Gori,348
2024-03-20,Meama Collect • Beliashvili,287
2024-03-20,Meama Collect • Abashidze,373
2024-03-20,Meama Collect • Rustavi,414
2024-03-20,Meama Collect • Sheni Saxli Jiqia,152
2024-03-20,Meama Collect • Paliashvili Street,259
2024-03-20,Meama Collect • Abashidze Street,120
2024-03-20,Meama Collect • Kartozia Street,290
2024-03-20,Meama Collect • Bukia Garden,115
2024-03-20,Meama Collect • Batumi,127
2024-03-20,Meama Collect • Digomi,83
2024-03-20,Meama Collect • Lisi,285
2024-03-20,Meama Collect • Turtle Lake,396
2024-03-20,Meama Collect • Dedaena,260
2024-03-21,Meama Space • Tbilisi Mall,168
2024-03-21,Meama Space • City Mall,212
2024-03-21,Meama Space • East Point,191
2024-03-21,Meama Collect • Gori,172
2024-03-21,Meama Collect • Beliashvili,104
2024-03-21,Meama Collect • Abashidze,136
2024-03-21,Meama Collect • Rustavi,249
2024-03-21,Meama Collect • Sheni Saxli Jiqia,368
2024-03-21,Meama Collect • Paliashvili Street,104
2024-03-21,Meama Collect • Abashidze Street,302
2024-03-21,Meama Collect • Kartozia Street,119
2024-03-21,Meama Collect • Bukia Garden,105
2024-03-21,Meama Collect • Batumi,254
2024-03-21,Meama Collect • Digomi,487
2024-03-21,Meama Collect • Lisi,121
2024-03-21,Meama Collect • Turtle Lake,386
2024-03-21,Meama Collect • Dedaena,289
2024-03-22,Meama Space • Tbilisi Mall,141
2024-03-22,Meama Space • City Mall,69
2024-03-22,Meama Space • East Point,294
2024-03-22,Meama Collect • Gori,291
2024-03-22,Meama Collect • Beliashvili,237
2024-03-22,Meama Collect • Abashidze,183
2024-03-22,Meama Collect • Rustavi,361
2024-03-22,Meama Collect • Sheni Saxli Jiqia,271
2024-03-22,Meama Collect • Paliashvili Street,290
2024-03-22,Meama Collect • Abashidze Street,398
2024-03-22,Meama Collect • Kartozia Street,361
2024-03-22,Meama Collect • Bukia Garden,439
2024-03-22,Meama Collect • Batumi,445
2024-03-22,Meama Collect • Digomi,208
2024-03-22,Meama Collect • Lisi,395
2024-03-22,Meama Collect • Turtle Lake,100
2024-03-22,Meama Collect • Dedaena,361
2024-03-23,Meama Space • Tbilisi Mall,313
2024-03-23,Meama Space • City Mall,195
2024-03-23,Meama Space • East Point,363
2024-03-23,Meama Collect • Gori,202
2024-03-23,Meama Collect • Beliashvili,343
2024-03-23,Meama Collect • Abashidze,121
2024-03-23,Meama Collect • Rustavi,59
2024-03-23,Meama Collect • Sheni Saxli Jiqia,237
2024-03-23,Meama Collect • Paliashvili Street,373
2024-03-23,Meama Collect • Abashidze Street,277
2024-03-23,Meama Collect • Kartozia Street,89
2024-03-23,Meama Collect • Bukia Garden,173
2024-03-23,Meama Collect • Batumi,450
2024-03-23,Meama Collect • Digomi,473
2024-03-23,Meama Collect • Lisi,397
2024-03-23,Meama Collect • Turtle Lake,120
2024-03-23,Meama Collect • Dedaena,349
2024-03-24,Meama Space • Tbilisi Mall,262
2024-03-24,Meama Space • City Mall,105
2024-03-24,Meama Space • East Point,134
2024-03-24,Meama Collect • Gori,60
2024-03-24,Meama Collect • Beliashvili,229
2024-03-24,Meama Collect • Abashidze,150
2024-03-24,Meama Collect • Rustavi,222
2024-03-24,Meama Collect • Sheni Saxli Jiqia,284
2024-03-24,Meama Collect • Paliashvili Street,476
2024-03-24,Meama Collect • Abashidze Street,230
2024-03-24,Meama Collect • Kartozia Street,365
2024-03-24,Meama Collect • Bukia Garden,113
2024-03-24,Meama Collect • Batumi,478
2024-03-24,Meama Collect • Digomi,226
2024-03-24,Meama Collect • Lisi,121
2024-03-24,Meama Collect • Turtle Lake,487
2024-03-24,Meama Collect • Dedaena,391
2024-03-25,Meama Space • Tbilisi Mall,239
2024-03-25,Meama Space • City Mall,358
2024-03-25,Meama Space • East Point,220
2024-03-25,Meama Collect • Gori,262
2024-03-25,Meama Collect • Beliashvili,232
2024-03-25,Meama Collect • Abashidze,400
2024-03-25,Meama Collect • Rustavi,431
2024-03-25,Meama Collect • Sheni Saxli Jiqia,365
2024-03-25,Meama Collect • Paliashvili Street,331
2024-03-25,Meama Collect • Abashidze Street,129
2024-03-25,Meama Collect • Kartozia Street,383
2024-03-25,Meama Collect • Bukia Garden,245
2024-03-25,Meama Collect • Batumi,195
2024-03-25,Meama Collect • Digomi,236
2024-03-25,Meama Collect • Lisi,256
2024-03-25,Meama Collect • Turtle Lake,213
2024-03-25,Meama Collect • Dedaena,297
2024-03-26,Meama Space • Tbilisi Mall,428
2024-03-26,Meama Space • City Mall,74
2024-03-26,Meama Space • East Point,271
2024-03-26,Meama Collect • Gori,206
2024-03-26,Meama Collect • Beliashvili,295
2024-03-26,Meama Collect • Abashidze,80
2024-03-26,Meama Collect • Rustavi,212
2024-03-26,Meama Collect • Sheni Saxli Jiqia,57
2024-03-26,Meama Collect • Paliashvili Street,145
2024-03-26,Meama Collect • Abashidze Street,61
2024-03-26,Meama Collect • Kartozia Street,123
2024-03-26,Meama Collect • Bukia Garden,242
2024-03-26,Meama Collect • Batumi,387
2024-03-26,Meama Collect • Digomi,356
2024-03-26,Meama Collect • Lisi,254
2024-03-26,Meama Collect • Turtle Lake,434
2024-03-26,Meama Collect • Dedaena,296
2024-03-27,Meama Space • Tbilisi Mall,492
2024-03-27,Meama Space • City Mall,383
2024-03-27,Meama Space • East Point,138
2024-03-27,Meama Collect • Gori,75
2024-03-27,Meama Collect • Beliashvili,496
2024-03-27,Meama Collect • Abashidze,364
2024-03-27,Meama Collect • Rustavi,162
2024-03-27,Meama Collect • Sheni Saxli Jiqia,300
2024-03-27,Meama Collect • Paliashvili Street,452
2024-03-27,Meama Collect • Abashidze Street,197
2024-03-27,Meama Collect • Kartozia Street,141
2024-03-27,Meama Collect • Bukia Garden,295
2024-03-27,Meama Collect • Batumi,101
2024-03-27,Meama Collect • Digomi,108
2024-03-27,Meama Collect • Lisi,289
2024-03-27,Meama Collect • Turtle Lake,131
2024-03-27,Meama Collect • Dedaena,460
2024-03-28,Meama Space • Tbilisi Mall,93
2024-03-28,Meama Space • City Mall,401
2024-03-28,Meama Space • East Point,499
2024-03-28,Meama Collect • Gori,435
2024-03-28,Meama Collect • Beliashvili,160
2024-03-28,Meama Collect • Abashidze,236
2024-03-28,Meama Collect • Rustavi,323
2024-03-28,Meama Collect • Sheni Saxli Jiqia,254
2024-03-28,Meama Collect • Paliashvili Street,313
2024-03-28,Meama Collect • Abashidze Street,340
2024-03-28,Meama Collect • Kartozia Street,413
2024-03-28,Meama Collect • Bukia Garden,497
2024-03-28,Meama Collect • Batumi,317
2024-03-28,Meama Collect • Digomi,354
2024-03-28,Meama Collect • Lisi,434
2024-03-28,Meama Collect • Turtle Lake,256
2024-03-28,Meama Collect • Dedaena,121
2024-03-29,Meama Space • Tbilisi Mall,435
2024-03-29,Meama Space • City Mall,213
2024-03-29,Meama Space • East Point,188
2024-03-29,Meama Collect • Gori,94
2024-03-29,Meama Collect • Beliashvili,184
2024-03-29,Meama Collect • Abashidze,178
2024-03-29,Meama Collect • Rustavi,415
2024-03-29,Meama Collect • Sheni Saxli Jiqia,409
2024-03-29,Meama Collect • Paliashvili Street,281
2024-03-29,Meama Collect • Abashidze Street,147
2024-03-29,Meama Collect • Kartozia Street,251
2024-03-29,Meama Collect • Bukia Garden,275
2024-03-29,Meama Collect • Batumi,373
